287,大阪音楽大学大学院,音楽研究科,作曲専攻
288,大阪音楽大学大学院,音楽研究科,声楽専攻
289,大阪音楽大学大学院,音楽研究科,器楽専攻
290,大阪学院大学大学院,商学研究科,商学専攻
291,大阪学院大学大学院,経済学研究科,経済学専攻
292,大阪学院大学大学院,国際学研究科,国際学専攻
293,大阪学院大学大学院,法学研究科,企業・自治体法務専攻
294,大阪学院大学大学院,コンピュータサイエンス研究科,コンピュータサイエンス専攻
295,大阪教育大学大学院,教育学研究科,国際文化専攻（2019年4月改組）
296,大阪教育大学大学院,教育学研究科,総合基礎科学専攻（2019年4月改組）
297,大阪教育大学大学院,教育学研究科,芸術文化専攻（2019年4月改組）
298,大阪教育大学大学院,教育学研究科,健康科学専攻（夜間）（2019年4月改組）
299,大阪教育大学大学院,連合教職実践研究科,高度教職開発専攻
300,大阪経済大学大学院,経済学研究科,経済学専攻
301,大阪経済大学大学院,経営学研究科,経営学専攻
302,大阪経済大学大学院,経営情報研究科,経営情報専攻
303,大阪経済大学大学院,人間科学研究科,臨床心理学専攻
304,大阪経済大学大学院,人間科学研究科,人間共生専攻
305,大阪経済法科大学大学院,経済学研究科,経済学専攻
306,大阪経済法科大学大学院,経済学研究科,経営学専攻
307,大阪芸術大学大学院,芸術研究科,芸術制作専攻
308,大阪芸術大学大学院,芸術研究科,芸術文化学専攻
309,大阪芸術大学大学院,芸術研究科,芸術専攻
310,大阪工業大学大学院,ロボティクス＆デザイン工学研究科,ロボティクス＆デザイン工学専攻
311,大阪工業大学大学院,工学研究科,建築・都市デザイン工学専攻
312,大阪工業大学大学院,工学研究科,電気電子・機械工学専攻
313,大阪工業大学大学院,工学研究科,科学・環境・生命工学専攻
314,大阪工業大学大学院,情報科学研究科,情報科学専攻
315,大阪工業大学大学院,知的財産研究科,知的財産専攻
316,大阪国際大学大学院,経営情報学研究科,経営情報学専攻
317,大阪産業大学大学院,工学研究科,機械工学専攻
318,大阪産業大学大学院,工学研究科,都市創造工学専攻
319,大阪産業大学大学院,工学研究科,電子情報通信工学専攻
320,大阪産業大学大学院,工学研究科,情報システム工学専攻
321,大阪産業大学大学院,工学研究科,環境デザイン専攻
322,大阪産業大学大学院,工学研究科,交通機械工学専攻
323,大阪産業大学大学院,工学研究科,生産システム工学専攻
324,大阪産業大学大学院,工学研究科,環境開発工学専攻
325,大阪産業大学大学院,経済学研究科,現代経済システム専攻
326,大阪産業大学大学院,経済学研究科,アジア地域経済専攻
327,大阪産業大学大学院,経営・流通学研究科,経営・流通専攻
328,大阪産業大学大学院,人間環境学研究科,人間環境学専攻
329,大阪歯科大学大学院,歯学研究科,歯科基礎系専攻
330,大阪歯科大学大学院,歯学研究科,歯科臨床系専攻
331,大阪歯科大学大学院,歯学研究科,口腔科学専攻
332,大阪樟蔭女子大学大学院,人間科学研究科,人間栄養学専攻
333,大阪樟蔭女子大学大学院,人間科学研究科,臨床心理学専攻
334,大阪樟蔭女子大学大学院,人間科学研究科,化粧ファッション学専攻
335,大阪商業大学大学院,地域政策学研究科,地域経済政策専攻
336,大阪商業大学大学院,地域政策学研究科,経営革新専攻
337,大阪市立大学大学院,経営学研究科,グローバルビジネス専攻
338,大阪市立大学大学院,経済学研究科,現代経済専攻
339,大阪市立大学大学院,法学研究科,法学政治学専攻
340,大阪市立大学大学院,法学研究科,法曹養成専攻
341,大阪市立大学大学院,文学研究科,哲学歴史学専攻
342,大阪市立大学大学院,文学研究科,人間行動学専攻
343,大阪市立大学大学院,文学研究科,言語文化学専攻
344,大阪市立大学大学院,文学研究科,アジア都市文化学専攻
345,大阪市立大学大学院,理学研究科,数物系専攻
346,大阪市立大学大学院,理学研究科,物質分子系専攻
